schema,schema_version,record_id,entity_class,status,work_id,resource_id,edition_id,locale,created_at,responsible_workflow,supersedes,concept_code,name_en,name_id,prerequisite_concept_ids,taxonomy_path,evidence
r014.backend.record,1.0.0,ttp.concept.polynomial_mod_p,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,polynomial_mod_p,polynomial modulo p,polinomial modulo p,"[""ttp.concept.congruence"",""ttp.concept.prime""]",mathematics/number-theory/polynomial_mod_p,"{""notes"":""Polynomial congruence over `\\ZZ/p\\ZZ`; a nonzero degree-`n` polynomial has at most `n` roots when `p` is prime."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""algebra.polynomial_mod_p""}"
r014.backend.record,1.0.0,ttp.concept.polynomial_root,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,polynomial_root,root of a polynomial,akar polinomial,"[""ttp.concept.polynomial_mod_p""]",mathematics/number-theory/polynomial_root,"{""notes"":""Residue class making the polynomial congruent to zero."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""algebra.polynomial_root""}"
r014.backend.record,1.0.0,ttp.concept.preimage_resistance,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,preimage_resistance,pre-image resistance,ketahanan praimaji,[],computer-science/cryptography/preimage_resistance,"{""notes"":""Infeasibility of finding an input for a randomly generated target digest under the specified challenge distribution."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.preimage_resistance""}"
r014.backend.record,1.0.0,ttp.concept.primality_test,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,primality_test,primality test,uji keprimaan,"[""ttp.concept.prime"",""ttp.concept.wilsons_theorem""]",mathematics/number-theory/primality_test,"{""notes"":""Wilson's criterion is correct but computationally impractical."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""nt.primality_test""}"
r014.backend.record,1.0.0,ttp.concept.prime,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,prime,prime number,bilangan prima,[],mathematics/number-theory/prime,"{""notes"":""A natural number greater than 1 with only 1 and itself as natural divisors."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""nt.prime""}"
r014.backend.record,1.0.0,ttp.concept.prime_counting_function,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,prime_counting_function,prime-counting function,fungsi penghitung prima,[],mathematics/number-theory/prime_counting_function,"{""notes"":""`\\pi(x)` counts primes not exceeding `x`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""nt.prime_counting_function""}"
r014.backend.record,1.0.0,ttp.concept.prime_factorization,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,prime_factorization,prime factorization,faktorisasi prima,"[""ttp.concept.prime"",""ttp.concept.divisibility""]",mathematics/number-theory/prime_factorization,"{""notes"":""Factorization into prime factors, unique up to order."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""nt.prime_factorization""}"
r014.backend.record,1.0.0,ttp.concept.prime_number_theorem,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,prime_number_theorem,Prime Number Theorem,Teorema Bilangan Prima,[],mathematics/number-theory/prime_number_theorem,"{""notes"":""Preserve the limit involving `\\pi(x)` and `x/\\ln x`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""nt.prime_number_theorem""}"
r014.backend.record,1.0.0,ttp.concept.primitive_root,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,primitive_root,primitive root,akar primitif,[],mathematics/number-theory/primitive_root,"{""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""target_sha256"":""695c071582bdee94a297987c820195b31fe808c16dbb1c0f07559e2b2ed73666""}"
r014.backend.record,1.0.0,ttp.concept.primitive_root_count,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,primitive_root_count,number of primitive roots,banyaknya akar primitif,"[""ttp.concept.primitive_root"",""ttp.concept.euler_phi_function""]",mathematics/number-theory/primitive_root_count,"{""notes"":""If primitive roots modulo `n` exist, their count is `\\phi(\\phi(n))`; for prime `p`, it is `\\phi(p-1)`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""nt.primitive_root_count""}"
r014.backend.record,1.0.0,ttp.concept.private_key,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,private_key,private key,kunci privat,[],computer-science/cryptography/private_key,"{""notes"":""Secret decryption key; do not translate as `kunci pribadi`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.private_key""}"
r014.backend.record,1.0.0,ttp.concept.private_key_compromise,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,private_key_compromise,private-key compromise,kompromi kunci privat,[],computer-science/cryptography/private_key_compromise,"{""notes"":""Loss of exclusive control over a private key; signer attribution requires that this has not occurred."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""security.private_key_compromise""}"
r014.backend.record,1.0.0,ttp.concept.private_key_cryptosystem,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,private_key_cryptosystem,private-key cryptosystem,kriptosistem kunci privat,[],computer-science/cryptography/private_key_cryptosystem,"{""notes"":""Name used here for the symmetric-key construction."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.private_key_cryptosystem""}"
r014.backend.record,1.0.0,ttp.concept.probabilistic_polynomial_time_turing_machine,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,probabilistic_polynomial_time_turing_machine,probabilistic polynomial-time Turing machine,mesin Turing waktu-polinomial probabilistik,[],computer-science/cryptography/probabilistic_polynomial_time_turing_machine,"{""notes"":""Preserve the complexity-theoretic assumption exactly."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""complexity.probabilistic_polynomial_time_turing_machine""}"
r014.backend.record,1.0.0,ttp.concept.proof_by_contradiction,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,proof_by_contradiction,proof by contradiction,bukti dengan kontradiksi,[],mathematics/number-theory/proof_by_contradiction,"{""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""target_sha256"":""695c071582bdee94a297987c820195b31fe808c16dbb1c0f07559e2b2ed73666""}"
r014.backend.record,1.0.0,ttp.concept.proper_divisor,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,proper_divisor,proper divisor,pembagi sejati,"[""ttp.concept.divisibility""]",mathematics/number-theory/proper_divisor,"{""notes"":""Here, a positive divisor strictly between `1` and `n`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""nt.proper_divisor""}"
r014.backend.record,1.0.0,ttp.concept.pseudorandom,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,pseudorandom,pseudorandom,acak semu,[],computer-science/cryptography/pseudorandom,"{""notes"":""Deterministic from a shared seed but computationally appears random to attackers."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""randomness.pseudorandom""}"
r014.backend.record,1.0.0,ttp.concept.public_key,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,public_key,public key,kunci publik,[],computer-science/cryptography/public_key,"{""notes"":""Publicly distributed encryption key."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.public_key""}"
r014.backend.record,1.0.0,ttp.concept.public_key_cryptosystem,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,public_key_cryptosystem,public-key cryptosystem,kriptosistem kunci publik,"[""ttp.concept.asymmetric_cipher"",""ttp.concept.key_generation_algorithm""]",computer-science/cryptography/public_key_cryptosystem,"{""notes"":"""",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.public_key_cryptosystem""}"
r014.backend.record,1.0.0,ttp.concept.public_key_infrastructure,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,public_key_infrastructure,public key infrastructure (PKI),infrastruktur kunci publik (PKI),"[""ttp.concept.certification_path""]",computer-science/cryptography/public_key_infrastructure,"{""notes"":""Certificates, CAs, trust anchors, distribution, and validation machinery."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""pki.public_key_infrastructure""}"
r014.backend.record,1.0.0,ttp.concept.quantum_computer,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,quantum_computer,quantum computer,komputer kuantum,[],computer-science/cryptography/quantum_computer,"{""notes"":""Contrast with `komputer klasik`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""computing.quantum_computer""}"
r014.backend.record,1.0.0,ttp.concept.quotient,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,quotient,quotient,hasil bagi,"[""ttp.concept.division_algorithm""]",mathematics/number-theory/quotient,"{""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""target_sha256"":""695c071582bdee94a297987c820195b31fe808c16dbb1c0f07559e2b2ed73666""}"
r014.backend.record,1.0.0,ttp.concept.reflexivity,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,reflexivity,reflexivity,refleksivitas,"[""ttp.concept.equivalence_relation""]",mathematics/number-theory/reflexivity,"{""path"":""qa/frozen-boundaries/boundary10/yaintt-id.tex"",""target_sha256"":""e2eb275565a11f04e44c4009a3dae2df7af1f8a7ea05b24ef7e30037ee2dc2a8""}"
r014.backend.record,1.0.0,ttp.concept.relatively_prime,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,relatively_prime,relatively prime,relatif prima,"[""ttp.concept.greatest_common_divisor""]",mathematics/number-theory/relatively_prime,"{""path"":""qa/frozen-boundaries/boundary5/yaintt-id.tex"",""target_sha256"":""a1e4f897c579852ae201e59f20538883cff4c07575a128ddfc24b6b19e2334d1""}"
r014.backend.record,1.0.0,ttp.concept.remainder,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,remainder,remainder,sisa pembagian,"[""ttp.concept.division_algorithm""]",mathematics/number-theory/remainder,"{""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""target_sha256"":""695c071582bdee94a297987c820195b31fe808c16dbb1c0f07559e2b2ed73666""}"
r014.backend.record,1.0.0,ttp.concept.replay_attack,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,replay_attack,replay attack,serangan putar ulang,[],computer-science/cryptography/replay_attack,"{""notes"":""Reuse of a previously valid signed pair; signature validity alone does not prove freshness."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""security.replay_attack""}"
r014.backend.record,1.0.0,ttp.concept.rot13,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,rot13,ROT13,ROT13,[],computer-science/cryptography/rot13,"{""notes"":""Preserve the conventional all-caps name and its 13-position shift."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.rot13""}"
r014.backend.record,1.0.0,ttp.concept.rsa,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,rsa,RSA cryptosystem,kriptosistem RSA,"[""ttp.concept.cryptosystem""]",mathematics/number-theory/rsa,"{""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""target_sha256"":""695c071582bdee94a297987c820195b31fe808c16dbb1c0f07559e2b2ed73666""}"
r014.backend.record,1.0.0,ttp.concept.rsa_exponent,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,rsa_exponent,RSA exponent,eksponen RSA,"[""ttp.concept.euler_phi_function"",""ttp.concept.modular_inverse""]",computer-science/cryptography/rsa_exponent,"{""notes"":""Public exponent `e` satisfying `\\gcd(e,\\phi(n))=1`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.rsa_exponent""}"
r014.backend.record,1.0.0,ttp.concept.rsa_modulus,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,rsa_modulus,RSA modulus,modulus RSA,"[""ttp.concept.prime_factorization""]",computer-science/cryptography/rsa_modulus,"{""notes"":""`n=pq` for distinct large primes `p,q`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.rsa_modulus""}"
r014.backend.record,1.0.0,ttp.concept.rsa_private_key,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,rsa_private_key,RSA private decryption key,kunci privat RSA,"[""ttp.concept.rsa_public_key"",""ttp.concept.modular_inverse""]",computer-science/cryptography/rsa_private_key,"{""notes"":""Pair `(n,d)` with `d=e^{-1}\\pmod{\\phi(n)}`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.rsa_private_key""}"
r014.backend.record,1.0.0,ttp.concept.rsa_public_key,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,rsa_public_key,RSA public encryption key,kunci publik RSA,"[""ttp.concept.rsa_modulus"",""ttp.concept.rsa_exponent""]",computer-science/cryptography/rsa_public_key,"{""notes"":""Pair `(n,e)`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.rsa_public_key""}"
r014.backend.record,1.0.0,ttp.concept.rsa_semiprime,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,rsa_semiprime,RSA semiprime,semiprima RSA,"[""ttp.concept.rsa_modulus""]",computer-science/cryptography/rsa_semiprime,"{""notes"":""Product of two large primes of comparable size; do not generalize factoring hardness to arbitrary composites."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.rsa_semiprime""}"
r014.backend.record,1.0.0,ttp.concept.scytale,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,scytale,scytale,scytale,[],computer-science/cryptography/scytale,"{""notes"":""Preserve the historical Greek device name; explain construction and pronunciation in prose."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.scytale""}"
r014.backend.record,1.0.0,ttp.concept.second_preimage_resistance,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,second_preimage_resistance,second pre-image resistance,ketahanan praimaji kedua,[],computer-science/cryptography/second_preimage_resistance,"{""notes"":""Infeasibility of finding a different input with the same hash as a specified input."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.second_preimage_resistance""}"
r014.backend.record,1.0.0,ttp.concept.security_through_obscurity,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,security_through_obscurity,security through obscurity,keamanan melalui ketertutupan,[],computer-science/cryptography/security_through_obscurity,"{""notes"":""Retain the English phrase parenthetically at first use."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.security_through_obscurity""}"
r014.backend.record,1.0.0,ttp.concept.self_inverse,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,self_inverse,self-inverse modulo p,merupakan invers bagi dirinya sendiri modulo p,"[""ttp.concept.modular_inverse""]",mathematics/number-theory/self_inverse,"{""notes"":""Use in the supporting lemma; do not imply ordinary real reciprocals."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""nt.self_inverse""}"
r014.backend.record,1.0.0,ttp.concept.semantic_security,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,semantic_security,semantic security,keamanan semantik,"[""ttp.concept.elgamal_cryptosystem""]",computer-science/cryptography/semantic_security,"{""notes"":""Stronger confidentiality property not established by the section's correctness proof."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""security.semantic_security""}"
r014.backend.record,1.0.0,ttp.concept.sexagesimal,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,sexagesimal,sexagesimal,seksagesimal,"[""ttp.concept.base_representation""]",mathematics/number-theory/sexagesimal,"{""path"":""qa/frozen-boundaries/boundary4/yaintt-id.tex"",""target_sha256"":""6579069bd8ca959042eaeba5b743d5eb4a3ed3e58828e55a827a30f0b0066859""}"
r014.backend.record,1.0.0,ttp.concept.shared_secret,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,shared_secret,shared secret / shared key,rahasia bersama / kunci bersama,"[""ttp.concept.diffie_hellman_key_exchange""]",computer-science/cryptography/shared_secret,"{""notes"":""Common value computed independently by the two participants; distinguish the mathematical secret from any scheme-specific key encoding."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.shared_secret""}"
r014.backend.record,1.0.0,ttp.concept.signature_encoding,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,signature_encoding,signature encoding,enkode tanda tangan,[],computer-science/cryptography/signature_encoding,"{""notes"":""Scheme-specific encoding/padding applied before the RSA private operation."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.signature_encoding""}"
r014.backend.record,1.0.0,ttp.concept.signature_unforgeability,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,signature_unforgeability,signature unforgeability,ketahanan terhadap pemalsuan tanda tangan,"[""ttp.concept.digital_signature""]",computer-science/cryptography/signature_unforgeability,"{""notes"":""Security property required before valid verification supports attributing a newly created signature to the private-key holder."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.signature_unforgeability""}"
r014.backend.record,1.0.0,ttp.concept.signing_key,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,signing_key,signing key,kunci penandatanganan,[],computer-science/cryptography/signing_key,"{""notes"":""Private RSA/decryption key used to form the signature."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.signing_key""}"
r014.backend.record,1.0.0,ttp.concept.sophie_germain_prime,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,sophie_germain_prime,Sophie Germain prime,prima Sophie Germain,[],mathematics/number-theory/sophie_germain_prime,"{""notes"":""Prime `p` for which `2p+1` is also prime."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""nt.sophie_germain_prime""}"
r014.backend.record,1.0.0,ttp.concept.square_free,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,square_free,square-free,bebas kuadrat,"[""ttp.concept.prime_factorization""]",mathematics/number-theory/square_free,"{""notes"":""Include `1` via the empty product convention."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""nt.square_free""}"
r014.backend.record,1.0.0,ttp.concept.strong_induction,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,strong_induction,strong induction / second principle,induksi kuat / prinsip kedua,"[""ttp.concept.mathematical_induction""]",mathematics/number-theory/strong_induction,"{""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""target_sha256"":""695c071582bdee94a297987c820195b31fe808c16dbb1c0f07559e2b2ed73666""}"
r014.backend.record,1.0.0,ttp.concept.subtraction,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,subtraction,subtraction,pengurangan,"[""ttp.concept.addition"",""ttp.concept.additive_inverse""]",mathematics/number-theory/subtraction,"{""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""target_sha256"":""695c071582bdee94a297987c820195b31fe808c16dbb1c0f07559e2b2ed73666""}"
r014.backend.record,1.0.0,ttp.concept.surjective,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,surjective,surjective,surjektif,[],mathematics/number-theory/surjective,"{""path"":""qa/frozen-boundaries/boundary11/yaintt-id.tex"",""target_sha256"":""cccf9bac270237c36545b61973c49e02afc3d19a5828c7a9dfb1fed524ec9a53""}"
r014.backend.record,1.0.0,ttp.concept.symmetric_cipher,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,symmetric_cipher,symmetric cipher / cryptosystem / encryption,cipher / kriptosistem / enkripsi simetris,[],computer-science/cryptography/symmetric_cipher,"{""notes"":""The same shared secret key is used for encryption and decryption."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.symmetric_cipher""}"
r014.backend.record,1.0.0,ttp.concept.symmetry,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,symmetry,symmetry,simetri,"[""ttp.concept.equivalence_relation""]",mathematics/number-theory/symmetry,"{""path"":""qa/frozen-boundaries/boundary10/yaintt-id.tex"",""target_sha256"":""e2eb275565a11f04e44c4009a3dae2df7af1f8a7ea05b24ef7e30037ee2dc2a8""}"
