schema,schema_version,record_id,entity_class,status,work_id,resource_id,edition_id,locale,created_at,responsible_workflow,supersedes,order,concept_id,source_term,target_term,variants,rejected_forms,scope,register,evidence,examples
r014.backend.record,1.0.0,ttp.r014.term.190,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,190,ttp.concept.collision,collision,tumbukan,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""A pair of distinct inputs with the same hash output."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.collision""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""collision"",""target_text"":""tumbukan"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.191,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,191,ttp.concept.fingerprint,fingerprint,sidik jari,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""A hash used here to detect non-malicious corruption."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.fingerprint""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""fingerprint"",""target_text"":""sidik jari"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.192,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,192,ttp.concept.signing_key,signing key,kunci penandatanganan,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Private RSA/decryption key used to form the signature."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.signing_key""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""signing key"",""target_text"":""kunci penandatanganan"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.193,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,193,ttp.concept.verification_key,verification key,kunci verifikasi,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Public RSA/encryption key used to verify the signature."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.verification_key""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""verification key"",""target_text"":""kunci verifikasi"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.194,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,194,ttp.concept.signature_encoding,signature encoding,enkode tanda tangan,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Scheme-specific encoding/padding applied before the RSA private operation."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.signature_encoding""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""signature encoding"",""target_text"":""enkode tanda tangan"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.195,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,195,ttp.concept.message_representative,message representative,wakil pesan,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Integer `H_n(m)` in `0,\\dots,n-1` obtained by encoding the digest for RSA."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.message_representative""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""message representative"",""target_text"":""wakil pesan"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.196,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,196,ttp.concept.challenge_distribution,challenge distribution,distribusi tantangan,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Distribution used to sample the hidden input for a preimage-resistance experiment."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.challenge_distribution""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""challenge distribution"",""target_text"":""distribusi tantangan"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.197,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,197,ttp.concept.replay_attack,replay attack,serangan putar ulang,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Reuse of a previously valid signed pair; signature validity alone does not prove freshness."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""security.replay_attack""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""replay attack"",""target_text"":""serangan putar ulang"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.198,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,198,ttp.concept.man_in_the_middle_attack,man-in-the-middle attack,serangan man-in-the-middle,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Active attacker substitutes keys and relays or alters traffic; retain the conventional technical phrase."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""security.man_in_the_middle_attack""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""man-in-the-middle attack"",""target_text"":""serangan man-in-the-middle"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.199,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,199,ttp.concept.identity_key_binding,identity–key binding,pengikatan identitas--kunci,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Claim that a specific public key belongs to an identified subject."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""security.identity_key_binding""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""identity–key binding"",""target_text"":""pengikatan identitas--kunci"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.200,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,200,ttp.concept.trusted_third_party,trusted third party (TTP),pihak ketiga tepercaya (TTP),[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""External party whose verification statement is trusted."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""pki.trusted_third_party""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""trusted third party (TTP)"",""target_text"":""pihak ketiga tepercaya (TTP)"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.201,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,201,ttp.concept.certificate_authority,certificate authority (CA),otoritas sertifikat (CA),[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Trusted party that signs certificates under a stated verification policy."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""pki.certificate_authority""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""certificate authority (CA)"",""target_text"":""otoritas sertifikat (CA)"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.202,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,202,ttp.concept.digital_certificate,digital certificate,sertifikat digital,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Signed structured statement binding subject identity, public key, and necessary metadata."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""pki.digital_certificate""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""digital certificate"",""target_text"":""sertifikat digital"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.203,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,203,ttp.concept.trust_anchor,trust anchor,jangkar kepercayaan,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Preinstalled or otherwise independently trusted CA verification key."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""pki.trust_anchor""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""trust anchor"",""target_text"":""jangkar kepercayaan"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.204,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,204,ttp.concept.certification_path,certification path / certificate chain,jalur sertifikasi / rantai sertifikat,"[""rantai sertifikat""]",[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Validated certificate sequence ending at an independently trusted anchor."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""pki.certification_path""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""certification path / certificate chain"",""target_text"":""jalur sertifikasi / rantai sertifikat"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.205,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,205,ttp.concept.public_key_infrastructure,public key infrastructure (PKI),infrastruktur kunci publik (PKI),[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Certificates, CAs, trust anchors, distribution, and validation machinery."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""pki.public_key_infrastructure""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""public key infrastructure (PKI)"",""target_text"":""infrastruktur kunci publik (PKI)"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.206,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,206,ttp.concept.web_of_trust,web of trust,jejaring kepercayaan,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Decentralized identity--key certifications interpreted under the relying user's local policy and ownertrust assignments; signature validity alone is insufficient."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""pki.web_of_trust""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""web of trust"",""target_text"":""jejaring kepercayaan"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.207,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,207,ttp.concept.ownertrust,ownertrust / introducer trust,tingkat kepercayaan kepada pemilik kunci (ownertrust),[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Local judgment of how reliably a key owner certifies other identity--key bindings; distinct from mathematical signature validity."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""pki.ownertrust""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""ownertrust / introducer trust"",""target_text"":""tingkat kepercayaan kepada pemilik kunci (ownertrust)"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.208,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,208,ttp.concept.key_signing_party,key-signing party,pertemuan penandatanganan kunci,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Event for direct identity and full-fingerprint verification before signing."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""pki.key_signing_party""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""key-signing party"",""target_text"":""pertemuan penandatanganan kunci"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.209,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,209,ttp.concept.key_fingerprint,key fingerprint,sidik jari kunci,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Full format-defined digest used to compare a public key; do not use MD5."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""pki.key_fingerprint""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""key fingerprint"",""target_text"":""sidik jari kunci"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.210,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,210,ttp.concept.exponents_modulo_order,exponents modulo the multiplicative order,pangkat modulo orde multiplikatif,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""`a^j\\equiv a^k\\pmod n` exactly when `j\\equiv k\\pmod{\\ord_n(a)}`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""nt.exponents_modulo_order""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""exponents modulo the multiplicative order"",""target_text"":""pangkat modulo orde multiplikatif"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.211,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,211,ttp.concept.order_of_power,order of a power,orde suatu pangkat,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""`\\ord_n(a^k)=\\ord_n(a)/\\gcd(\\ord_n(a),k)`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""nt.order_of_power""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""order of a power"",""target_text"":""orde suatu pangkat"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.212,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,212,ttp.concept.gauss_totient_sum,Gauss's theorem on totient sums,Teorema Gauss tentang jumlah nilai fungsi phi Euler,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""`\\sum_{d\\mid n}\\phi(d)=n`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""nt.gauss_totient_sum""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""Gauss's theorem on totient sums"",""target_text"":""Teorema Gauss tentang jumlah nilai fungsi phi Euler"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.213,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,213,ttp.concept.divisor_sum_function,divisor-sum function F,fungsi jumlah pembagi F,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Here `F(n)=\\sum_{d\\mid n}\\phi(d)`; the proof establishes `F(n)=n`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""nt.divisor_sum_function""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""divisor-sum function F"",""target_text"":""fungsi jumlah pembagi F"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.214,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,214,ttp.concept.primitive_root,primitive root modulo n,akar primitif modulo n,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Unit `a` satisfying `\\ord_n(a)=\\phi(n)`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""nt.primitive_root""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""primitive root modulo n"",""target_text"":""akar primitif modulo n"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.215,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,215,ttp.concept.primitive_root_count,number of primitive roots,banyaknya akar primitif,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""If primitive roots modulo `n` exist, their count is `\\phi(\\phi(n))`; for prime `p`, it is `\\phi(p-1)`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""nt.primitive_root_count""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""number of primitive roots"",""target_text"":""banyaknya akar primitif"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.216,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,216,ttp.concept.polynomial_mod_p,polynomial modulo p,polinomial modulo p,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Polynomial congruence over `\\ZZ/p\\ZZ`; a nonzero degree-`n` polynomial has at most `n` roots when `p` is prime."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""algebra.polynomial_mod_p""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""polynomial modulo p"",""target_text"":""polinomial modulo p"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.217,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,217,ttp.concept.polynomial_root,root of a polynomial,akar polinomial,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Residue class making the polynomial congruent to zero."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""algebra.polynomial_root""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""root of a polynomial"",""target_text"":""akar polinomial"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.218,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,218,ttp.concept.zero_product_property,zero-product property,sifat hasil kali nol,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""In `\\ZZ/p\\ZZ` for prime `p`, a product is zero only if one factor is zero."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""algebra.zero_product_property""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""zero-product property"",""target_text"":""sifat hasil kali nol"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.219,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,219,ttp.concept.integral_domain,integral domain / domain,domain integral / domain,"[""domain""]",[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Ring with no nonzero zero divisors; the source uses the shorter word `domain`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""algebra.integral_domain""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""integral domain / domain"",""target_text"":""domain integral / domain"",""usage"":""authoritative complete-edition term mapping""}]"
